time,flux,flux_err,kepid,disposition
170.48000726456667,0.99938625,0.00049899187,10872983,CONFIRMED
170.50044156968943,0.9995651,0.00049897033,10872983,CONFIRMED
170.5208757748187,0.9990703,0.0004989355,10872983,CONFIRMED
170.5413098797144,0.99934125,0.00049906294,10872983,CONFIRMED
170.56174418460432,0.9993448,0.0004990081,10872983,CONFIRMED
170.58217838926794,0.99935627,0.0004991087,10872983,CONFIRMED
170.60261259369872,0.99987,0.00049917586,10872983,CONFIRMED
170.62304669788864,0.99967825,0.0004991159,10872983,CONFIRMED
170.64348100208736,0.9998557,0.0004992147,10872983,CONFIRMED
170.66391520605248,1.0003202,0.0004993184,10872983,CONFIRMED
170.68434931000957,1.0000188,0.0004991886,10872983,CONFIRMED
170.70478361374262,0.999238,0.00049910974,10872983,CONFIRMED
170.72521781724208,0.9994545,0.00049916556,10872983,CONFIRMED
170.7456519207335,0.99999046,0.00049924,10872983,CONFIRMED
170.76608622376807,0.9996495,0.00049916044,10872983,CONFIRMED
170.7865204270347,0.9992614,0.00049914303,10872983,CONFIRMED
170.80695452982764,0.99951684,0.00049927254,10872983,CONFIRMED
170.8273887326286,0.9992542,0.0004992069,10872983,CONFIRMED
170.8478230351975,1.0005116,0.0004994156,10872983,CONFIRMED
170.8682571377576,1.0003418,0.0004993659,10872983,CONFIRMED
170.88869134009292,1.0006994,0.00049946853,10872983,CONFIRMED
170.90912564219616,1.0007497,0.0004994175,10872983,CONFIRMED
170.92955984405853,1.0011898,0.00049951696,10872983,CONFIRMED
170.94999394592742,0.999984,0.00049939245,10872983,CONFIRMED
170.97042814756423,1.0001607,0.00049941696,10872983,CONFIRMED
170.99086244919454,0.99972874,0.00049936684,10872983,CONFIRMED
171.01129655059776,1.000647,0.0004994563,10872983,CONFIRMED
171.03173075176892,0.99987483,0.0004994482,10872983,CONFIRMED
171.05216505270073,0.9995481,0.00049941114,10872983,CONFIRMED
171.0725991536383,1.0007044,0.0004995028,10872983,CONFIRMED
171.0930333543438,0.9987735,0.0004993575,10872983,CONFIRMED
171.113467555042,0.9991895,0.0004993048,10872983,CONFIRMED
171.13390175551467,0.9991718,0.0004993604,10872983,CONFIRMED
171.1543359557545,0.99907047,0.00049937435,10872983,CONFIRMED
171.17477015575423,0.99852926,0.0004992683,10872983,CONFIRMED
171.19520435576123,0.99824715,0.00049924926,10872983,CONFIRMED
171.2156385555354,0.99788153,0.000499231,10872983,CONFIRMED
171.2360727553023,0.9998557,0.0004994732,10872983,CONFIRMED
171.25650685461005,0.9998246,0.00049938844,10872983,CONFIRMED
171.27694115415215,0.9988503,0.000499379,10872983,CONFIRMED
171.29737535322056,0.99963987,0.00049931917,10872983,CONFIRMED
171.31780945229548,0.99961376,0.00049949164,10872983,CONFIRMED
171.3382437511391,1.0003986,0.000499477,10872983,CONFIRMED
171.35867794974183,0.9992903,0.0004994777,10872983,CONFIRMED
171.37911214835185,1.0001336,0.00049949443,10872983,CONFIRMED
171.39954624672828,0.9994626,0.0004994686,10872983,CONFIRMED
171.41998054486612,0.99937814,0.0004995751,10872983,CONFIRMED
171.44041474301048,0.9997831,0.0004996122,10872983,CONFIRMED
171.46084884092124,0.99967396,0.0004995238,10872983,CONFIRMED
171.48128313859343,0.99936366,0.0004994524,10872983,CONFIRMED
171.50171733627212,1.0000932,0.0004994804,10872983,CONFIRMED
171.52215143371723,1.0008256,0.0004995835,10872983,CONFIRMED
171.54258563093026,0.9998847,0.0004995002,10872983,CONFIRMED
171.56301992813678,0.9986905,0.0004993983,10872983,CONFIRMED
171.58345402511623,0.99961954,0.0004995736,10872983,CONFIRMED
171.60388822185632,0.99989426,0.00049956667,10872983,CONFIRMED
171.62432251860446,0.99982804,0.00049955916,10872983,CONFIRMED
171.64475661511824,0.99955344,0.00049946894,10872983,CONFIRMED
171.66519081139995,1.0004187,0.0004996598,10872983,CONFIRMED
171.6856250076744,0.9998828,0.0004995506,10872983,CONFIRMED
171.7060593034912,0.99990016,0.0004995374,10872983,CONFIRMED
171.72649339953205,0.9995554,0.00049954146,10872983,CONFIRMED
171.74692759511527,1.000274,0.0004996447,10872983,CONFIRMED
171.76736189069925,0.9994685,0.00049954775,10872983,CONFIRMED
171.78779598604888,0.9999846,0.0004996614,10872983,CONFIRMED
171.808230181392,0.9994856,0.00049952156,10872983,CONFIRMED
171.82866427627596,0.99991643,0.0004996403,10872983,CONFIRMED
171.849098571387,0.9998172,0.0004994959,10872983,CONFIRMED
171.8695327660389,0.99922293,0.00049954327,10872983,CONFIRMED
171.8899669606908,0.9993489,0.0004995214,10872983,CONFIRMED
171.91040115510987,0.99900883,0.00049952813,10872983,CONFIRMED
171.93083534928883,1.0003918,0.0004995969,10872983,CONFIRMED
171.95126954347506,0.99984473,0.0004996068,10872983,CONFIRMED
171.9717036374277,0.9999287,0.0004996749,10872983,CONFIRMED
171.99213793114177,1.0000229,0.00049958745,10872983,CONFIRMED
172.01257212486234,0.9988793,0.00049949664,10872983,CONFIRMED
172.03300621834933,1.0001564,0.0004995373,10872983,CONFIRMED
172.05344051159773,0.9992609,0.0004995322,10872983,CONFIRMED
172.07387470485264,0.99926454,0.0004995435,10872983,CONFIRMED
172.0943087978667,0.9993905,0.00049960805,10872983,CONFIRMED
172.11474299065594,0.99933344,0.00049960124,10872983,CONFIRMED
172.13517728321312,0.99986416,0.0004996622,10872983,CONFIRMED
172.15561147576227,0.9999531,0.0004996329,10872983,CONFIRMED
172.1760455680851,0.9997966,0.00049968954,10872983,CONFIRMED
172.19647986040945,0.9995164,0.00049965095,10872983,CONFIRMED
172.21691405249294,1.0002644,0.00049973925,10872983,CONFIRMED
172.2373481443501,0.99941903,0.00049965305,10872983,CONFIRMED
172.2577823359752,1.0006113,0.00049978256,10872983,CONFIRMED
172.2782166275938,0.9997576,0.0004996626,10872983,CONFIRMED
172.2986507189853,0.999705,0.0004996521,10872983,CONFIRMED
172.31908491014474,0.9994717,0.000499643,10872983,CONFIRMED
172.33951920129766,0.9995626,0.0004997129,10872983,CONFIRMED
172.3599532922235,1.0003452,0.00049975904,10872983,CONFIRMED
172.38038748291729,0.9998445,0.000499733,10872983,CONFIRMED
172.40082167361106,0.9993853,0.0004996172,10872983,CONFIRMED
172.4212558638319,0.9987763,0.000499538,10872983,CONFIRMED
172.44169005429285,1.0011631,0.0004997727,10872983,CONFIRMED
172.46212424428086,1.000209,0.00049976766,10872983,CONFIRMED
172.4825585342769,0.9994993,0.0004997192,10872983,CONFIRMED
172.5029926240386,0.9991285,0.0004995893,10872983,CONFIRMED
172.52342681380105,0.9996461,0.0004997059,10872983,CONFIRMED
172.5438609030898,1.000385,0.0004998199,10872983,CONFIRMED
172.56429519238736,1.0004677,0.00049977156,10872983,CONFIRMED
172.58472938167688,1.0012723,0.0004998887,10872983,CONFIRMED
172.60516347050725,1.0000062,0.0004997604,10872983,CONFIRMED
172.62559775957197,0.9998531,0.0004997979,10872983,CONFIRMED
172.64603194817028,1.0000364,0.00049973803,10872983,CONFIRMED
172.66646613652847,1.0002589,0.0004997843,10872983,CONFIRMED
172.68690022489318,0.99991864,0.000499757,10872983,CONFIRMED
172.7073345130193,0.9992941,0.0004996959,10872983,CONFIRMED
172.72776870115194,1.0003779,0.00049981714,10872983,CONFIRMED
172.748202789051,1.0005507,0.000499823,10872983,CONFIRMED
172.76863707671873,0.9999202,0.0004998123,10872983,CONFIRMED
172.7890712641456,0.999326,0.00049964886,10872983,CONFIRMED
172.809505351579,0.9996084,0.000499755,10872983,CONFIRMED
172.8299395387803,0.9997098,0.00049979764,10872983,CONFIRMED
172.8503738259751,1.0000455,0.00049972243,10872983,CONFIRMED
172.87080791271,1.00048,0.00049982045,10872983,CONFIRMED
172.89124209944566,1.0007185,0.0004999167,10872983,CONFIRMED
172.91167638594197,0.9995841,0.00049978687,10872983,CONFIRMED
172.93211047244404,0.99944925,0.0004997946,10872983,CONFIRMED
172.95254465871403,0.99887383,0.00049972953,10872983,CONFIRMED
172.97297884474392,0.99892765,0.0004996982,10872983,CONFIRMED
172.99341313054902,0.9997235,0.0004998206,10872983,CONFIRMED
173.0138472163526,1.0046617,0.00050143414,10872983,CONFIRMED
173.03428140191681,0.9998237,0.0004997759,10872983,CONFIRMED
173.05471568748908,1.0015152,0.0005001081,10872983,CONFIRMED
173.07514977259416,0.9998665,0.0004998511,10872983,CONFIRMED
173.09558395769272,0.9997868,0.00049983006,10872983,CONFIRMED
173.11601814279857,1.0000112,0.00049981184,10872983,CONFIRMED
173.13645232743875,0.9997082,0.0004998285,10872983,CONFIRMED
173.177320696479,0.9994939,0.0004997494,10872983,CONFIRMED
173.19775488088635,1.0002832,0.0004998474,10872983,CONFIRMED
173.2181890650536,1.0003978,0.0004999442,10872983,CONFIRMED
173.23862324899528,1.000258,0.00049990136,10872983,CONFIRMED
173.25905733270338,0.9997284,0.0004998626,10872983,CONFIRMED
173.27949161640572,1.0001973,0.00049991015,10872983,CONFIRMED
173.29992579988175,0.9993557,0.0004999013,10872983,CONFIRMED
173.32035988312418,1.0006824,0.0004999634,10872983,CONFIRMED
173.34079416636087,1.0004659,0.0004998874,10872983,CONFIRMED
173.3612283491384,0.999764,0.00049984746,10872983,CONFIRMED
173.381662432148,1.0003762,0.000499854,10872983,CONFIRMED
173.40209661468543,1.0000091,0.0004998483,10872983,CONFIRMED
173.4225308972309,1.0005822,0.0004999548,10872983,CONFIRMED
173.442964979542,0.9999749,0.00049990695,10872983,CONFIRMED
173.46339916161378,0.99988633,0.0004999287,10872983,CONFIRMED
173.48383344369358,1.0006157,0.0004999408,10872983,CONFIRMED
173.5042676255398,0.9997921,0.0004998611,10872983,CONFIRMED
173.52470170714514,0.99977696,0.0004998719,10872983,CONFIRMED
173.54513588875852,0.9998516,0.0004998093,10872983,CONFIRMED
173.565570169907,0.9993019,0.00049982267,10872983,CONFIRMED
173.58600425127952,1.000108,0.00049993943,10872983,CONFIRMED
173.6064384321944,1.0001284,0.0004999254,10872983,CONFIRMED
173.62687271311006,1.0000347,0.000499921,10872983,CONFIRMED
173.64730679378408,0.999239,0.0004998405,10872983,CONFIRMED
173.6677409742333,1.0000634,0.000499923,10872983,CONFIRMED
173.68817515468254,0.99929935,0.00049989123,10872983,CONFIRMED
173.70860933465883,1.0001756,0.00049998413,10872983,CONFIRMED
173.72904351487523,0.99907434,0.00049985317,10872983,CONFIRMED
173.74947769462597,1.0000646,0.0004999477,10872983,CONFIRMED
173.7699119743702,1.0004945,0.0004999632,10872983,CONFIRMED
173.79034605388733,0.9999506,0.00049997965,10872983,CONFIRMED
173.8107802331724,0.99958426,0.00049995555,10872983,CONFIRMED
173.83121431244945,1.0002068,0.00049997336,10872983,CONFIRMED
173.85164859150245,0.9992813,0.0004998721,10872983,CONFIRMED
173.87208277032187,1.0003519,0.0005000078,10872983,CONFIRMED
173.89251684913324,1.0003502,0.0005000873,10872983,CONFIRMED
173.91295112748776,0.99957687,0.0005000166,10872983,CONFIRMED
173.93338530607434,0.9991255,0.00049989583,10872983,CONFIRMED
173.953819484188,0.99973714,0.00049998023,10872983,CONFIRMED
173.97425356230815,0.9995129,0.0004999403,10872983,CONFIRMED
173.994687840197,1.0005951,0.0004999949,10872983,CONFIRMED
174.015122017845,0.9993345,0.00049995753,10872983,CONFIRMED
174.03555609526666,0.9996993,0.00050001725,10872983,CONFIRMED
174.05599037268985,0.9997839,0.00050001225,10872983,CONFIRMED
174.07642454987217,0.99994355,0.0005000235,10872983,CONFIRMED
174.096858627061,0.99941415,0.00049995043,10872983,CONFIRMED
174.11729280378495,1.0000716,0.00050002,10872983,CONFIRMED
174.13772708050237,0.9998874,0.0004999608,10872983,CONFIRMED
174.15816115722555,0.9994592,0.0004999153,10872983,CONFIRMED
174.17859533348383,1.0002915,0.0005000085,10872983,CONFIRMED
174.1990296097356,1.000134,0.00050002284,10872983,CONFIRMED
174.21946378576104,1.0002596,0.00050005375,10872983,CONFIRMED
174.23989786178572,1.0004848,0.00050000387,10872983,CONFIRMED
174.26033203733823,0.9999047,0.00049998076,10872983,CONFIRMED
174.28076631289878,1.0000683,0.00050001254,10872983,CONFIRMED
174.30120038822497,0.9992597,0.00049994554,10872983,CONFIRMED
174.32163456354465,0.9988592,0.00049990666,10872983,CONFIRMED
174.34206883863953,0.9995154,0.0004999735,10872983,CONFIRMED
174.36250291350007,0.99982333,0.0004999751,10872983,CONFIRMED
174.38293708812125,1.0003259,0.0005000576,10872983,CONFIRMED
174.40337126274972,0.99974346,0.0005000014,10872983,CONFIRMED
174.42380543714535,0.99918497,0.0004998878,10872983,CONFIRMED
174.44423961130087,0.99979335,0.00049994834,10872983,CONFIRMED
174.46467378546367,1.0002148,0.00049993943,10872983,CONFIRMED
174.48510795939364,0.99980557,0.00049994997,10872983,CONFIRMED
174.50554223308427,0.9993177,0.00049989804,10872983,CONFIRMED
174.52597630654782,1.000138,0.0005000112,10872983,CONFIRMED
174.54641048001213,0.99993026,0.0004999781,10872983,CONFIRMED
174.56684465323633,1.0006698,0.0005000489,10872983,CONFIRMED
174.58727882623498,1.0003126,0.0004999753,10872983,CONFIRMED
174.6077129990008,0.9989386,0.0004998629,10872983,CONFIRMED
174.62814717175934,1.0001862,0.0005000563,10872983,CONFIRMED
174.64858134429232,0.99951786,0.000499974,10872983,CONFIRMED
174.6690155168253,0.99969697,0.0004999923,10872983,CONFIRMED
174.68944968888536,1.0002522,0.00049999607,10872983,CONFIRMED
174.7098838609527,0.9991676,0.0004998894,10872983,CONFIRMED
174.73031803278718,1.0001084,0.00050002505,10872983,CONFIRMED
174.7507522046144,0.9998655,0.00049999106,10872983,CONFIRMED
174.77118637621606,0.9996501,0.0004999906,10872983,CONFIRMED
174.7916205475849,0.99927324,0.0004999525,10872983,CONFIRMED
174.81205471871363,0.9994987,0.00049995823,10872983,CONFIRMED
174.83248878984887,1.0003504,0.00050003064,10872983,CONFIRMED
174.85292306051997,0.9997334,0.00049997447,10872983,CONFIRMED
174.87335723141587,1.0003337,0.0005000585,10872983,CONFIRMED
174.89379130185262,1.0003433,0.000500038,10872983,CONFIRMED
174.9142255722909,1.0005571,0.0005000088,10872983,CONFIRMED
174.9346597424883,1.0011389,0.00050012773,10872983,CONFIRMED
174.95509391246014,0.9997109,0.0004999816,10872983,CONFIRMED
174.9755279821984,0.9991547,0.0004999086,10872983,CONFIRMED
174.9959622519309,0.9993798,0.00049993885,10872983,CONFIRMED
175.0163964214371,1.0002803,0.0004999805,10872983,CONFIRMED
175.03683049094252,0.9981491,0.00049987243,10872983,CONFIRMED
175.05726475997653,0.99991643,0.0005000203,10872983,CONFIRMED
175.07769892901706,1.0000182,0.000500045,10872983,CONFIRMED
175.098132997824,1.0002627,0.00050004857,10872983,CONFIRMED
175.13900143520004,1.0000576,0.0005000054,10872983,CONFIRMED
175.15943550354132,1.0008416,0.0005000596,10872983,CONFIRMED
175.17986967164325,1.000022,0.00049999397,10872983,CONFIRMED
175.20030393952038,0.9993172,0.00049994024,10872983,CONFIRMED
175.220738007396,1.0006703,0.00050009077,10872983,CONFIRMED
175.24117217503954,0.9997559,0.00050006714,10872983,CONFIRMED
175.2616063426758,0.9999147,0.00050002313,10872983,CONFIRMED
175.28204060985445,0.9998011,0.0005000053,10872983,CONFIRMED
175.3024746770243,0.999959,0.00050007604,10872983,CONFIRMED
175.32290884396934,1.0008112,0.0005001408,10872983,CONFIRMED
175.34334311091516,0.99964345,0.0005000233,10872983,CONFIRMED
175.36377717761934,0.9997185,0.0005000432,10872983,CONFIRMED
175.38421134409873,1.0008264,0.0005002328,10872983,CONFIRMED
175.40464541034453,0.9999967,0.00049999385,10872983,CONFIRMED
175.42507967635174,0.9995873,0.00050005666,10872983,CONFIRMED
175.44551384236547,0.9989705,0.00049995404,10872983,CONFIRMED
175.46594800814637,1.0004332,0.0005000716,10872983,CONFIRMED
175.48638217392,1.0003369,0.0005000986,10872983,CONFIRMED
175.50681633923523,0.99998754,0.000500049,10872983,CONFIRMED
175.52725050455047,1.0002601,0.0005000859,10872983,CONFIRMED
175.54768456962483,1.0002226,0.0005000492,10872983,CONFIRMED
175.568118834708,0.9998978,0.0005000149,10872983,CONFIRMED
175.58855299932475,1.00028,0.0005000822,10872983,CONFIRMED
175.60898706394073,1.000371,0.0005001173,10872983,CONFIRMED
175.62942132855096,0.99984276,0.00050003966,10872983,CONFIRMED
175.64985549270205,1.0057955,0.0005025768,10872983,CONFIRMED
175.6702895568451,0.99936634,0.0004999872,10872983,CONFIRMED
175.69072372076334,1.000948,0.00050013134,10872983,CONFIRMED
175.71115798444953,1.000206,0.0005000488,10872983,CONFIRMED
175.73159214812767,1.0005364,0.00050009694,10872983,CONFIRMED
175.75202621134667,1.0001022,0.00050004775,10872983,CONFIRMED
175.77246047480003,0.9994326,0.00049999374,10872983,CONFIRMED
175.79289463777968,1.0007527,0.00050006824,10872983,CONFIRMED
175.81332870076585,0.99990183,0.0005000247,10872983,CONFIRMED
175.83376286328712,1.0002543,0.00050008687,10872983,CONFIRMED
175.8541971260347,1.0014486,0.0005002064,10872983,CONFIRMED
175.87463118832238,1.0002636,0.0005000574,10872983,CONFIRMED
175.89506535061082,1.0006763,0.00050010363,10872983,CONFIRMED
175.91549961265991,1.0006514,0.0005000954,10872983,CONFIRMED
175.93593367448193,1.0009772,0.00050020195,10872983,CONFIRMED
175.95636783607188,1.0000688,0.0005000491,10872983,CONFIRMED
175.97680199766182,1.0008359,0.0005001451,10872983,CONFIRMED
175.99723615901166,1.0010097,0.0005001993,10872983,CONFIRMED
176.01767032013595,0.9992327,0.0004999456,10872983,CONFIRMED
176.03810448125296,1.000324,0.0005000251,10872983,CONFIRMED
176.05853874214517,1.0001231,0.0005000776,10872983,CONFIRMED
176.07897280280304,1.000702,0.0005001731,10872983,CONFIRMED
176.09940696322883,1.0008487,0.0005001194,10872983,CONFIRMED
176.1198410236466,1.0001955,0.000500087,10872983,CONFIRMED
176.16070944356034,0.99973583,0.0005000102,10872983,CONFIRMED
176.1811435035197,1.0003188,0.00050011225,10872983,CONFIRMED
176.20157776301494,0.9995873,0.0005000474,10872983,CONFIRMED
176.2220119225094,0.99974763,0.0005000143,10872983,CONFIRMED
176.24244608176377,1.0006343,0.0005001334,10872983,CONFIRMED
176.26288014102465,0.999194,0.0004998949,10872983,CONFIRMED
176.28331439981412,1.0000827,0.0005000294,10872983,CONFIRMED
176.3037485586101,0.99977165,0.0005001007,10872983,CONFIRMED
176.3241826174053,1.0003695,0.00050008774,10872983,CONFIRMED
176.3446168757364,1.0004119,0.0005001123,10872983,CONFIRMED
176.36505103405943,1.000552,0.0005001159,10872983,CONFIRMED
176.38548509215616,1.0005013,0.0005001146,10872983,CONFIRMED
176.40591925002082,1.0003625,0.00050009246,10872983,CONFIRMED
176.42635350764613,0.99957985,0.0005000503,10872983,CONFIRMED
176.4467875652772,0.99933714,0.0005000456,10872983,CONFIRMED
176.4672217226762,1.0001339,0.00050005835,10872983,CONFIRMED
176.48765597983584,1.0011082,0.0005002243,10872983,CONFIRMED
176.50809003700124,0.9993311,0.00049998047,10872983,CONFIRMED
176.52852419370174,0.9987904,0.0004999321,10872983,CONFIRMED
176.54895835039497,0.9999358,0.000500039,10872983,CONFIRMED
176.56939260709623,0.9995375,0.0005000007,10872983,CONFIRMED
176.5898266633303,0.99918437,0.0004999451,10872983,CONFIRMED
176.61026081955788,1.0010257,0.0005001419,10872983,CONFIRMED
176.63069507556065,1.0000641,0.0005001024,10872983,CONFIRMED
176.65112913132907,0.99978966,0.0005000016,10872983,CONFIRMED
176.67156328709098,1.0012738,0.0005002055,10872983,CONFIRMED
176.69199744262733,1.0002025,0.0005000805,10872983,CONFIRMED
176.71243159793084,0.9996637,0.0004999659,10872983,CONFIRMED
176.73286575299426,0.9994206,0.00049999397,10872983,CONFIRMED
176.75329990783212,1.0006095,0.00050010753,10872983,CONFIRMED
176.77373406266997,1.0005392,0.00050012383,10872983,CONFIRMED
176.79416821726772,0.9985044,0.0004999287,10872983,CONFIRMED
176.81460237187275,0.9998396,0.0005000094,10872983,CONFIRMED
176.83503642601136,1.0006905,0.00050013216,10872983,CONFIRMED
176.8554706801442,1.0005995,0.00050009467,10872983,CONFIRMED
176.87590483405074,1.0005428,0.0005001737,10872983,CONFIRMED
176.8963388877237,0.99994105,0.0005000452,10872983,CONFIRMED
176.91677314139088,1.0014881,0.00050031906,10872983,CONFIRMED
176.93720729483175,1.0004544,0.00050014054,10872983,CONFIRMED
176.95764134803903,0.999936,0.0005000461,10872983,CONFIRMED
176.97807550100697,0.99969023,0.0005000437,10872983,CONFIRMED
176.99850975398294,0.99913245,0.00049994333,10872983,CONFIRMED
177.01894380672456,1.0001564,0.0005000537,10872983,CONFIRMED
177.03937795922684,0.99900544,0.00049993565,10872983,CONFIRMED
177.05981221150432,0.9994707,0.00049999484,10872983,CONFIRMED
177.08024636378104,0.99874043,0.0004999179,10872983,CONFIRMED
177.10068041558407,0.9992352,0.0004999428,10872983,CONFIRMED
177.12111456739513,0.99886495,0.0004999232,10872983,CONFIRMED
177.14154881919967,0.9995142,0.0005000219,10872983,CONFIRMED
177.1619828705443,0.99985975,0.0005000847,10872983,CONFIRMED
177.1824170218897,0.99931896,0.0004999364,10872983,CONFIRMED
177.20285127300303,0.9992436,0.0004999623,10872983,CONFIRMED
177.22328532387473,1.0001704,0.00050008594,10872983,CONFIRMED
177.24371947475447,0.9990553,0.0004999613,10872983,CONFIRMED
177.26415362540138,1.0007778,0.00050007785,10872983,CONFIRMED
177.28458777580818,0.99918705,0.00049996143,10872983,CONFIRMED
177.30502192598942,1.000076,0.00050007616,10872983,CONFIRMED
177.32545607617067,0.9993906,0.0005000165,10872983,CONFIRMED
177.34589032587974,1.0008451,0.00050016603,10872983,CONFIRMED
177.36632437559456,1.0007023,0.0005004744,10872983,CONFIRMED
177.38675852531014,0.9996456,0.0005000503,10872983,CONFIRMED
177.40719257455203,1.0007361,0.0005001024,10872983,CONFIRMED
177.4276268238027,1.0009739,0.0005007116,10872983,CONFIRMED
177.4480609728198,0.9994104,0.00049998186,10872983,CONFIRMED
177.46849502159603,0.9996366,0.0004999838,10872983,CONFIRMED
177.48892927038105,1.0000855,0.0005000877,10872983,CONFIRMED
177.50936341869965,1.0002614,0.000500061,10872983,CONFIRMED
177.52979756701097,1.000206,0.00050012715,10872983,CONFIRMED
177.5502316153288,1.0007404,0.0005001142,10872983,CONFIRMED
177.5706658631825,1.0008976,0.00050013006,10872983,CONFIRMED
177.59110001102817,1.0000198,0.0005000351,10872983,CONFIRMED
177.61153405864752,1.0001729,0.0005000834,10872983,CONFIRMED
177.63196830603556,0.9994122,0.00050006236,10872983,CONFIRMED
177.65240245318273,1.0018466,0.00050028274,10872983,CONFIRMED
177.67283650033642,1.0007664,0.0005001912,10872983,CONFIRMED
177.69327064725803,0.9998941,0.0005000345,10872983,CONFIRMED
177.7137048939403,1.0003433,0.00050011213,10872983,CONFIRMED
177.73413894062833,1.0021837,0.00050026085,10872983,CONFIRMED
177.75457308685145,1.0000635,0.0005000443,10872983,CONFIRMED
177.77500733306806,1.0012077,0.00050019287,10872983,CONFIRMED
177.79544147905835,1.0001509,0.0005000587,10872983,CONFIRMED
177.81587552481506,0.9999705,0.00050010195,10872983,CONFIRMED
177.83630967056524,1.0002267,0.00050011394,10872983,CONFIRMED
177.85674391609064,1.001584,0.00050022954,10872983,CONFIRMED
177.87717796138168,1.0001884,0.0005001562,10872983,CONFIRMED
177.89761210643337,1.0002743,0.0005001197,10872983,CONFIRMED
177.9180463514931,1.000017,0.0005000172,10872983,CONFIRMED
177.93848039631848,0.9997991,0.000500047,10872983,CONFIRMED
177.95891454090452,0.9996364,0.00050011266,10872983,CONFIRMED
177.979348685265,1.0007389,0.0005002061,10872983,CONFIRMED
177.99978282939264,1.0014919,0.00050023425,10872983,CONFIRMED
178.02021697351302,0.99984586,0.00050007046,10872983,CONFIRMED
178.04065111740783,0.9996827,0.0005000519,10872983,CONFIRMED
178.06108526106982,1.000857,0.0005001902,10872983,CONFIRMED
178.08151940472453,0.999754,0.0005000678,10872983,CONFIRMED
178.1019535481537,1.0004232,0.0005001603,10872983,CONFIRMED
178.12238759111642,1.0002909,0.0005001054,10872983,CONFIRMED
178.14282183430623,1.0004491,0.00050010794,10872983,CONFIRMED
178.1632559770369,0.99993163,0.0005000535,10872983,CONFIRMED
178.1836900197668,1.0005757,0.0005002013,10872983,CONFIRMED
178.20412426225812,1.0023158,0.0005003826,10872983,CONFIRMED
178.22455840452312,0.99979675,0.00050005113,10872983,CONFIRMED
178.24499244655453,1.0003624,0.00050013216,10872983,CONFIRMED
178.26542658857943,0.9998959,0.0005000975,10872983,CONFIRMED
178.2858608301467,1.0004048,0.000500124,10872983,CONFIRMED
178.3062949717132,1.0003953,0.0005000791,10872983,CONFIRMED
178.32672901327896,1.0008975,0.000500095,10872983,CONFIRMED
178.3471632543733,1.0000607,0.0005000973,10872983,CONFIRMED
178.36759739547415,0.9993387,0.00050008274,10872983,CONFIRMED
178.38803143633413,0.9996473,0.00050008687,10872983,CONFIRMED
178.40846557696932,1.000692,0.00050014944,10872983,CONFIRMED
178.42889981760527,0.999537,0.0005000039,10872983,CONFIRMED
178.44933385777404,0.9992993,0.00050003064,10872983,CONFIRMED
178.4697679979363,0.9990116,0.00049997173,10872983,CONFIRMED
178.49020223787375,1.0000999,0.00050006114,10872983,CONFIRMED
178.5106362778024,1.0002441,0.0005000442,10872983,CONFIRMED
